TradeDate,ContractDate,PriceCode,OptionTypeCode,StrikePrice,SettlementPrice,HighPrice,LowPrice,Volume,Previous
08-mai-18,01-juin-18,1,1,30,39;06,,,0,40;73
08-mai-18,01-juin-18,1,1,34,35;06,,,0,36;73
08-mai-18,01-juin-18,1,1,35,34;06,,,0,35;73
08-mai-18,01-juin-18,1,1,38,31;06,,,0,32;73
08-mai-18,01-juin-18,1,1,40,29;06,,,0,30;73
08-mai-18,01-juin-18,1,1,42,27;06,,,0,28;73
08-mai-18,01-juin-18,1,1,43,26;06,,,0,27;73
08-mai-18,01-juin-18,1,1,44,25;06,,,0,26;73
08-mai-18,01-juin-18,1,1,45,24;06,,,0,25;73
08-mai-18,01-juin-18,1,1,45;5,23;56,,,0,25;23
08-mai-18,01-juin-18,1,1,46,23;06,,,0,24;73
08-mai-18,01-juin-18,1,1,46;5,22;56,,,0,24;23
08-mai-18,01-juin-18,1,1,47,22;06,,,0,23;73
08-mai-18,01-juin-18,1,1,47;5,21;56,,,0,23;23
08-mai-18,01-juin-18,1,1,48,21;06,,20;19,0,22;73
08-mai-18,01-juin-18,1,1,48;5,20;56,,19;7,0,22;23
08-mai-18,01-juin-18,1,1,49,20;06,,19;23,0,21;73
08-mai-18,01-juin-18,1,1,49;5,19;56,,18;72,0,21;23
08-mai-18,01-juin-18,1,1,50,19;06,,18;2,0,20;73
08-mai-18,01-juin-18,1,1,50;5,18;56,,17;72,0,20;23
08-mai-18,01-juin-18,1,1,51,18;06,,17;22,0,19;73
08-mai-18,01-juin-18,1,1,51;5,17;56,,16;72,0,19;23
08-mai-18,01-juin-18,1,1,52,17;06,,16;22,0,18;73
08-mai-18,01-juin-18,1,1,52;5,16;56,,15;66,0,18;23
08-mai-18,01-juin-18,1,1,53,16;06,,15;16,0,17;73
08-mai-18,01-juin-18,1,1,53;5,15;56,,14;66,0,17;23
08-mai-18,01-juin-18,1,1,54,15;06,,14;22,0,16;73
08-mai-18,01-juin-18,1,1,54;5,14;56,,13;66,0,16;23
08-mai-18,01-juin-18,1,1,55,14;06,,13;04,0,15;73
08-mai-18,01-juin-18,1,1,55;5,13;56,,12;54,0,15;23
08-mai-18,01-juin-18,1,1,56,13;06,,12;03,0,14;73
08-mai-18,01-juin-18,1,1,56;5,12;56,,11;55,0,14;23
08-mai-18,01-juin-18,1,1,57,12;06,,11;05,0,13;73
08-mai-18,01-juin-18,1,1,57;5,11;56,,10;54,8,13;23
08-mai-18,01-juin-18,1,1,58,11;07,,10;06,0,12;73
08-mai-18,01-juin-18,1,1,58;5,10;57,,9;32,0,12;24
08-mai-18,01-juin-18,1,1,59,10;07,,8;82,10,11;74
08-mai-18,01-juin-18,1,1,59;5,9;57,10;83,8;33,74,11;24
08-mai-18,01-juin-18,1,1,60,9;07,10;33,7;84,73,10;74
08-mai-18,01-juin-18,1,1,60;5,8;58,9;83,7;35,62,10;24
08-mai-18,01-juin-18,1,1,61,8;08,9;13,6;87,10,9;75
08-mai-18,01-juin-18,1,1,61;5,7;59,,6;39,0,9;25
08-mai-18,01-juin-18,1,1,62,7;09,8;15,5;91,2,8;76
08-mai-18,01-juin-18,1,1,62;5,6;6,,5;44,0,8;26
08-mai-18,01-juin-18,1,1,63,6;11,7;15,4;98,5,7;77
08-mai-18,01-juin-18,1,1,63;5,5;63,6;67,4;53,24,7;27
08-mai-18,01-juin-18,1,1,64,5;15,6;4,4;09,12,6;78
08-mai-18,01-juin-18,1,1,64;5,4;68,,3;67,9,6;3
08-mai-18,01-juin-18,1,1,65,4;21,5;44,3;27,83,5;81
08-mai-18,01-juin-18,1,1,65;5,3;75,,2;88,77,5;33
08-mai-18,01-juin-18,1,1,66,3;32,4;51,2;52,58,4;86
08-mai-18,01-juin-18,1,1,66;5,2;89,,2;18,38,4;39
08-mai-18,01-juin-18,1,1,67,2;49,3;63,1;73,632,3;94
08-mai-18,01-juin-18,1,1,67;5,2;12,3;22,1;52,379,3;5
08-mai-18,01-juin-18,1,1,68,1;78,2;82,1;25,746,3;08
08-mai-18,01-juin-18,1,1,68;5,1;48,2;45,1;01,1282,2;68
08-mai-18,01-juin-18,1,1,69,1;21,2;12,0;82,2075,2;31
08-mai-18,01-juin-18,1,1,69;5,0;99,1;81,0;65,2518,1;97
08-mai-18,01-juin-18,1,1,70,0;8,1;53,0;51,12078,1;67
08-mai-18,01-juin-18,1,1,70;5,0;65,1;3,0;41,1434,1;39
08-mai-18,01-juin-18,1,1,71,0;52,1;07,0;31,6482,1;16
08-mai-18,01-juin-18,1,1,71;5,0;42,0;88,0;25,1607,0;95
08-mai-18,01-juin-18,1,1,72,0;33,0;75,0;2,10943,0;78
08-mai-18,01-juin-18,1,1,72;5,0;27,0;6,0;16,2564,0;64
08-mai-18,01-juin-18,1,1,73,0;21,0;5,0;12,6885,0;52
08-mai-18,01-juin-18,1,1,73;5,0;17,0;41,0;1,2101,0;43
08-mai-18,01-juin-18,1,1,74,0;14,0;34,0;08,3592,0;35
08-mai-18,01-juin-18,1,1,74;5,0;12,0;28,0;07,1310,0;28
08-mai-18,01-juin-18,1,1,75,0;09,0;23,0;06,5783,0;23
08-mai-18,01-juin-18,1,1,75;5,0;08,0;19,0;04,583,0;19
08-mai-18,01-juin-18,1,1,76,0;06,0;15,0;04,2411,0;16
08-mai-18,01-juin-18,1,1,76;5,0;05,0;13,0;03,1381,0;13
08-mai-18,01-juin-18,1,1,77,0;05,0;11,0;03,1079,0;11
08-mai-18,01-juin-18,1,1,77;5,0;04,0;08,0;02,372,0;1
08-mai-18,01-juin-18,1,1,78,0;03,0;08,0;02,1501,0;08
08-mai-18,01-juin-18,1,1,78;5,0;03,0;06,0;02,824,0;07
08-mai-18,01-juin-18,1,1,79,0;02,0;06,0;02,1149,0;06
08-mai-18,01-juin-18,1,1,79;5,0;02,0;04,0;01,730,0;05
08-mai-18,01-juin-18,1,1,80,0;02,0;04,0;01,1827,0;04
08-mai-18,01-juin-18,1,1,80;5,0;02,0;03,0;01,596,0;04
08-mai-18,01-juin-18,1,1,81,0;02,0;04,0;01,303,0;03
08-mai-18,01-juin-18,1,1,81;5,0;01,0;02,0;01,44,0;03
08-mai-18,01-juin-18,1,1,82,0;01,0;03,0;01,291,0;03
08-mai-18,01-juin-18,1,1,82;5,0;01,0;01,0;01,12,0;02
08-mai-18,01-juin-18,1,1,83,0;01,0;01,0;01,740,0;02
08-mai-18,01-juin-18,1,1,83;5,0;01,0;01,0;01,604,0;02
08-mai-18,01-juin-18,1,1,84,0;01,0;01,0;01,659,0;02
08-mai-18,01-juin-18,1,1,84;5,0;01,0;01,0;01,406,0;01
08-mai-18,01-juin-18,1,1,85,0;01,0;01,0;01,1001,0;01
08-mai-18,01-juin-18,1,1,85;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,86,0;01,0;01,0;01,102,0;01
08-mai-18,01-juin-18,1,1,86;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,87,0;01,0;01,0;01,806,0;01
08-mai-18,01-juin-18,1,1,87;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,88,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,88;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,89,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,89;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,90,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,90;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,91,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,91;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,92,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,92;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,93,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,93;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,94,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,94;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,95,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,95;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,96,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,96;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,97,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,97;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,98,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,98;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,99,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,100,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,100;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,101,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,102,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,103,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,104,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,105,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,106;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,110,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,115,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,117,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,140,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,150,0;01,,,0,0;01
08-mai-18,01-juin-18,1,1,200,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,22;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,25,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,26;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,27,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,27;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,28,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,29;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,30,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,31,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,31;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,32,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,32;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,33,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,33;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,34,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,34;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,35,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,35;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,36,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,36;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,37,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,37;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,38,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,38;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,39,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,39;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,40,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,40;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,41,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,41;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,42,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,42;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,43,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,43;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,44,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,44;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,45,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,45;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,46,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,46;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,47,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,47;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,48,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,48;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,49,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,49;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,50,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,50;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,51,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,51;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,52,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,52;5,0;01,,,0,0;01
08-mai-18,01-juin-18,1,2,53,0;01,0;01,0;01,2,0;01
08-mai-18,01-juin-18,1,2,53;5,0;01,0;01,0;01,1,0;01
08-mai-18,01-juin-18,1,2,54,0;01,0;01,0;01,5,0;01
08-mai-18,01-juin-18,1,2,54;5,0;01,0;01,0;01,46,0;01
08-mai-18,01-juin-18,1,2,55,0;01,0;01,0;01,77,0;01
08-mai-18,01-juin-18,1,2,55;5,0;01,0;01,0;01,152,0;01
08-mai-18,01-juin-18,1,2,56,0;01,0;01,0;01,314,0;01
08-mai-18,01-juin-18,1,2,56;5,0;01,0;02,0;01,278,0;01
08-mai-18,01-juin-18,1,2,57,0;01,0;02,0;01,1373,0;01
08-mai-18,01-juin-18,1,2,57;5,0;01,0;02,0;01,106,0;01
08-mai-18,01-juin-18,1,2,58,0;01,0;03,0;01,558,0;01
08-mai-18,01-juin-18,1,2,58;5,0;01,0;03,0;01,841,0;01
08-mai-18,01-juin-18,1,2,59,0;01,0;04,0;01,919,0;01
08-mai-18,01-juin-18,1,2,59;5,0;01,0;05,0;01,548,0;01
08-mai-18,01-juin-18,1,2,60,0;02,0;07,0;01,1421,0;02
08-mai-18,01-juin-18,1,2,60;5,0;02,0;08,0;02,671,0;02
08-mai-18,01-juin-18,1,2,61,0;02,0;09,0;01,717,0;02
08-mai-18,01-juin-18,1,2,61;5,0;03,0;11,0;02,634,0;02
08-mai-18,01-juin-18,1,2,62,0;03,0;14,0;03,6797,0;03
08-mai-18,01-juin-18,1,2,62;5,0;04,0;16,0;03,1588,0;03
08-mai-18,01-juin-18,1,2,63,0;05,0;2,0;03,3783,0;04
08-mai-18,01-juin-18,1,2,63;5,0;07,0;24,0;04,845,0;05
08-mai-18,01-juin-18,1,2,64,0;09,0;31,0;04,4127,0;06
08-mai-18,01-juin-18,1,2,64;5,0;12,0;38,0;06,2109,0;07
08-mai-18,01-juin-18,1,2,65,0;15,0;5,0;07,15795,0;09
08-mai-18,01-juin-18,1,2,65;5,0;2,0;6,0;11,2458,0;11
08-mai-18,01-juin-18,1,2,66,0;26,0;75,0;14,7019,0;13
08-mai-18,01-juin-18,1,2,66;5,0;34,0;9,0;18,5287,0;16
08-mai-18,01-juin-18,1,2,67,0;43,1;09,0;23,8268,0;21
08-mai-18,01-juin-18,1,2,67;5,0;56,1;28,0;31,12566,0;27
08-mai-18,01-juin-18,1,2,68,0;72,1;57,0;38,11879,0;35
08-mai-18,01-juin-18,1,2,68;5,0;92,1;82,0;53,4241,0;45
08-mai-18,01-juin-18,1,2,69,1;15,2;14,0;67,6235,0;58
08-mai-18,01-juin-18,1,2,69;5,1;43,2;48,0;81,1840,0;74
08-mai-18,01-juin-18,1,2,70,1;74,2;79,1,2524,0;94
08-mai-18,01-juin-18,1,2,70;5,2;09,3;18,1;39,209,1;16
08-mai-18,01-juin-18,1,2,71,2;46,3;59,1;68,1791,1;42
08-mai-18,01-juin-18,1,2,71;5,2;86,4;02,2;01,20,1;72
08-mai-18,01-juin-18,1,2,72,3;27,4;46,2;44,459,2;05
08-mai-18,01-juin-18,1,2,72;5,3;71,4;92,,0,2;41
08-mai-18,01-juin-18,1,2,73,4;15,5;38,3;33,10,2;79
08-mai-18,01-juin-18,1,2,73;5,4;61,5;85,,3,3;19
08-mai-18,01-juin-18,1,2,74,5;08,6;33,,0,3;61
08-mai-18,01-juin-18,1,2,74;5,5;55,6;81,,0,4;05
08-mai-18,01-juin-18,1,2,75,6;03,7;3,5;07,2,4;5
08-mai-18,01-juin-18,1,2,75;5,6;52,7;78,,3,4;96
08-mai-18,01-juin-18,1,2,76,7,8;27,,0,5;43
08-mai-18,01-juin-18,1,2,76;5,7;49,8;77,,0,5;9
08-mai-18,01-juin-18,1,2,77,7;98,9;26,,0,6;38
08-mai-18,01-juin-18,1,2,77;5,8;48,9;76,,0,6;86
08-mai-18,01-juin-18,1,2,78;5,9;47,10;33,,0,7;84
08-mai-18,01-juin-18,1,2,79,9;96,10;82,,0,8;33
08-mai-18,01-juin-18,1,2,79;5,10;46,11;34,,0,8;82
08-mai-18,01-juin-18,1,2,80,10;96,11;82,,0,9;31
08-mai-18,01-juin-18,1,2,80;5,11;45,12;31,,0,9;8
08-mai-18,01-juin-18,1,2,81,11;95,12;94,10;71,29,10;3
08-mai-18,01-juin-18,1,2,81;5,12;45,13;44,11;63,23,10;8
08-mai-18,01-juin-18,1,2,82,12;95,13;94,12;13,38,11;29
08-mai-18,01-juin-18,1,2,82;5,13;45,14;31,,0,11;79
08-mai-18,01-juin-18,1,2,83,13;95,14;81,,0,12;29
08-mai-18,01-juin-18,1,2,83;5,14;45,15;33,,0,12;78
08-mai-18,01-juin-18,1,2,84,14;94,15;83,,0,13;28
08-mai-18,01-juin-18,1,2,84;5,15;44,16;33,,0,13;78
08-mai-18,01-juin-18,1,2,85,15;94,16;83,,0,14;28
08-mai-18,01-juin-18,1,2,86,16;94,17;83,,0,15;28
08-mai-18,01-juin-18,1,2,86;5,17;44,18;33,,0,15;78
08-mai-18,01-juin-18,1,2,87,17;94,18;83,,0,16;27
08-mai-18,01-juin-18,1,2,88,18;94,19;83,,0,17;27
08-mai-18,01-juin-18,1,2,89,19;94,20;83,,0,18;27
08-mai-18,01-juin-18,1,2,90,20;94,21;83,,0,19;27
08-mai-18,01-juin-18,1,2,91,21;94,22;81,,0,20;27
08-mai-18,01-juin-18,1,2,92,22;94,23;82,,0,21;27
08-mai-18,01-juin-18,1,2,200,130;94,,,0,129;27
08-mai-18,01-juin-18,3,1,140,0;7577,,,0,0;785
08-mai-18,01-juin-18,3,1,144,0;7177,,,0,0;745
08-mai-18,01-juin-18,3,1,149,0;6677,,,0,0;695
08-mai-18,01-juin-18,3,1,150,0;6577,,,0,0;685
08-mai-18,01-juin-18,3,1,151,0;6477,,,0,0;675
08-mai-18,01-juin-18,3,1,152,0;6377,,,0,0;665
08-mai-18,01-juin-18,3,1,153,0;6277,,,0,0;655
08-mai-18,01-juin-18,3,1,154,0;6177,,,0,0;645
08-mai-18,01-juin-18,3,1,155,0;6077,,,0,0;635
08-mai-18,01-juin-18,3,1,156,0;5977,,,0,0;625
08-mai-18,01-juin-18,3,1,157,0;5877,,,0,0;615
08-mai-18,01-juin-18,3,1,158,0;5777,,,0,0;605
08-mai-18,01-juin-18,3,1,159,0;5677,,,0,0;595
08-mai-18,01-juin-18,3,1,160,0;5577,,,0,0;585
08-mai-18,01-juin-18,3,1,161,0;5477,,,0,0;575
08-mai-18,01-juin-18,3,1,162,0;5377,,,0,0;565
08-mai-18,01-juin-18,3,1,163,0;5277,,,0,0;555
08-mai-18,01-juin-18,3,1,164,0;5177,,,0,0;545
08-mai-18,01-juin-18,3,1,165,0;5077,,,0,0;535
08-mai-18,01-juin-18,3,1,167,0;4877,,,0,0;515
08-mai-18,01-juin-18,3,1,169,0;4677,,,0,0;495
08-mai-18,01-juin-18,3,1,170,0;4577,,,0,0;485
08-mai-18,01-juin-18,3,1,171,0;4477,,,0,0;475
08-mai-18,01-juin-18,3,1,172,0;4377,,,0,0;465
08-mai-18,01-juin-18,3,1,173,0;4277,,,0,0;455
08-mai-18,01-juin-18,3,1,175,0;4078,,,0,0;435
08-mai-18,01-juin-18,3,1,177,0;3878,,,0,0;415
08-mai-18,01-juin-18,3,1,178,0;3778,,,0,0;405
08-mai-18,01-juin-18,3,1,180,0;3579,,,0,0;3851
08-mai-18,01-juin-18,3,1,182,0;3381,,,0,0;3651
08-mai-18,01-juin-18,3,1,183,0;3281,,,0,0;3552
08-mai-18,01-juin-18,3,1,184,0;3182,,,0,0;3452
08-mai-18,01-juin-18,3,1,185,0;3083,,,0,0;3353
08-mai-18,01-juin-18,3,1,186,0;2984,,,0,0;3253
08-mai-18,01-juin-18,3,1,187,0;2885,,,0,0;3154
08-mai-18,01-juin-18,3,1,188,0;2786,,,0,0;3055
08-mai-18,01-juin-18,3,1,189,0;2688,,,0,0;2955
08-mai-18,01-juin-18,3,1,190,0;2589,,,0,0;2857
08-mai-18,01-juin-18,3,1,191,0;2491,,,0,0;2758
08-mai-18,01-juin-18,3,1,192,0;2394,,,0,0;2659
08-mai-18,01-juin-18,3,1,195,0;2103,,,0,0;2365
08-mai-18,01-juin-18,3,1,196,0;2007,,,0,0;2267
08-mai-18,01-juin-18,3,1,197,0;1912,,,0,0;217
08-mai-18,01-juin-18,3,1,198,0;1818,,,0,0;2073
08-mai-18,01-juin-18,3,1,199,0;1724,,,0,0;1977
08-mai-18,01-juin-18,3,1,200,0;1632,,,0,0;1881
08-mai-18,01-juin-18,3,1,201,0;1541,,,0,0;1786
08-mai-18,01-juin-18,3,1,202,0;1451,,,0,0;1692
08-mai-18,01-juin-18,3,1,203,0;1362,,,0,0;1599
08-mai-18,01-juin-18,3,1,204,0;1276,,,0,0;1507
08-mai-18,01-juin-18,3,1,205,0;1191,,,0,0;1417
08-mai-18,01-juin-18,3,1,206,0;1108,,,0,0;1328
08-mai-18,01-juin-18,3,1,207,0;1028,,,0,0;1242
08-mai-18,01-juin-18,3,1,208,0;095,,,0,0;1157
08-mai-18,01-juin-18,3,1,209,0;0874,,,0,0;1075
08-mai-18,01-juin-18,3,1,210,0;0801,,0;0617,0,0;0995
08-mai-18,01-juin-18,3,1,211,0;0731,,0;0561,0,0;0919
08-mai-18,01-juin-18,3,1,212,0;0663,,0;0508,0,0;0845
08-mai-18,01-juin-18,3,1,213,0;06,,0;0459,0,0;0774
08-mai-18,01-juin-18,3,1,214,0;054,,0;0379,0,0;0707
08-mai-18,01-juin-18,3,1,215,0;0484,0;0545,0;034,5,0;0644
08-mai-18,01-juin-18,3,1,216,0;0434,0;0487,0;0305,4,0;0584
08-mai-18,01-juin-18,3,1,217,0;0388,0;0489,0;0273,1,0;0527
08-mai-18,01-juin-18,3,1,218,0;0347,0;0437,0;0245,2,0;0474
08-mai-18,01-juin-18,3,1,219,0;031,,0;0219,0,0;0424
08-mai-18,01-juin-18,3,1,220,0;0276,0;035,0;0195,33,0;0379
08-mai-18,01-juin-18,3,1,222,0;0218,,0;0156,0,0;0298
08-mai-18,01-juin-18,3,1,223,0;0193,,0;014,0,0;0264
08-mai-18,01-juin-18,3,1,224,0;017,0;0225,0;0126,1,0;0232
08-mai-18,01-juin-18,3,1,225,0;0149,,0;0113,0,0;0204
08-mai-18,01-juin-18,3,1,226,0;013,0;014,0;01,1,0;0178
08-mai-18,01-juin-18,3,1,227,0;0114,,0;0089,0,0;0155
08-mai-18,01-juin-18,3,1,228,0;0099,,0;008,0,0;0134
08-mai-18,01-juin-18,3,1,229,0;0085,,0;0072,0,0;0116
08-mai-18,01-juin-18,3,1,230,0;0074,,0;0065,0,0;01
08-mai-18,01-juin-18,3,1,231,0;0063,,0;006,0,0;0086
08-mai-18,01-juin-18,3,1,234,0;004,,0;0048,0,0;0053
08-mai-18,01-juin-18,3,1,235,0;0034,,,0,0;0044
08-mai-18,01-juin-18,3,2,136,0;0001,,,0,0;0001
08-mai-18,01-juin-18,3,2,140,0;0001,,,0,0;0001
08-mai-18,01-juin-18,3,2,145,0;0001,,,0,0;0001
08-mai-18,01-juin-18,3,2,150,0;0001,,,0,0;0001
08-mai-18,01-juin-18,3,2,154,0;0001,,,0,0;0001
08-mai-18,01-juin-18,3,2,160,0;0001,,,0,0;0001
08-mai-18,01-juin-18,3,2,162,0;0001,,,0,0;0001
08-mai-18,01-juin-18,3,2,165,0;0001,,,0,0;0001
08-mai-18,01-juin-18,3,2,168,0;0001,,,0,0;0001
08-mai-18,01-juin-18,3,2,170,0;0001,,,0,0;0001
08-mai-18,01-juin-18,3,2,172,0;0001,,,0,0;0001
08-mai-18,01-juin-18,3,2,175,0;0002,,,0,0;0001
08-mai-18,01-juin-18,3,2,180,0;0004,,,0,0;0002
08-mai-18,01-juin-18,3,2,182,0;0005,,,0,0;0003
08-mai-18,01-juin-18,3,2,185,0;0007,,,0,0;0004
08-mai-18,01-juin-18,3,2,186,0;0008,,,0,0;0005
08-mai-18,01-juin-18,3,2,187,0;001,,,0,0;0006
08-mai-18,01-juin-18,3,2,190,0;0014,,,0,0;0008
08-mai-18,01-juin-18,3,2,192,0;0018,,,0,0;0011
08-mai-18,01-juin-18,3,2,193,0;0021,,,0,0;0012
08-mai-18,01-juin-18,3,2,195,0;0028,0;0019,,0,0;0016
08-mai-18,01-juin-18,3,2,196,0;0032,0;0025,,0,0;0018
08-mai-18,01-juin-18,3,2,197,0;0037,0;0032,,0,0;0021
08-mai-18,01-juin-18,3,2,198,0;0042,0;0039,,0,0;0024
08-mai-18,01-juin-18,3,2,199,0;0048,0;0048,,0,0;0028
08-mai-18,01-juin-18,3,2,200,0;0056,0;0057,,0,0;0032
08-mai-18,01-juin-18,3,2,202,0;0075,0;0082,0;0043,3,0;0043
08-mai-18,01-juin-18,3,2,203,0;0086,0;0096,,0,0;005
08-mai-18,01-juin-18,3,2,204,0;01,0;0136,,0,0;0058
08-mai-18,01-juin-18,3,2,205,0;0115,0;018,,0,0;0068
08-mai-18,01-juin-18,3,2,206,0;0132,0;0209,,0,0;0079
08-mai-18,01-juin-18,3,2,207,0;0151,0;0241,,0,0;0093
08-mai-18,01-juin-18,3,2,208,0;0173,0;0248,,0,0;0108
08-mai-18,01-juin-18,3,2,209,0;0198,0;0284,,0,0;0126
08-mai-18,01-juin-18,3,2,210,0;0225,0;0358,,0,0;0146
08-mai-18,01-juin-18,3,2,211,0;0254,0;0362,,0,0;0169
08-mai-18,01-juin-18,3,2,212,0;0287,0;0409,,0,0;0195
08-mai-18,01-juin-18,3,2,213,0;0323,0;0459,,0,0;0225
08-mai-18,01-juin-18,3,2,214,0;0363,0;0514,,0,0;0258
08-mai-18,01-juin-18,3,2,215,0;0407,0;0583,,0,0;0294
08-mai-18,01-juin-18,3,2,216,0;0457,0;0644,,0,0;0334
08-mai-18,01-juin-18,3,2,217,0;0511,,,4,
08-mai-18,01-juin-18,3,2,218,0;057,,,4,
08-mai-18,01-juin-18,3,2,220,0;0699,,,0,
08-mai-18,01-juin-18,4,1,156,0;5514,,,0,0;574
08-mai-18,01-juin-18,4,1,163,0;4814,,,0,0;504
08-mai-18,01-juin-18,4,1,173,0;3815,,,0,0;4041
08-mai-18,01-juin-18,4,1,179,0;3219,,,0,0;3444
08-mai-18,01-juin-18,4,1,180,0;312,,,0,0;3345
08-mai-18,01-juin-18,4,1,184,0;2725,,,0,0;295
08-mai-18,01-juin-18,4,1,185,0;2627,,,0,0;2851
08-mai-18,01-juin-18,4,1,186,0;2529,,,0,0;2753
08-mai-18,01-juin-18,4,1,189,0;2237,,,0,0;246
08-mai-18,01-juin-18,4,1,190,0;2141,,,0,0;2362
08-mai-18,01-juin-18,4,1,191,0;2044,,,0,0;2266
08-mai-18,01-juin-18,4,1,193,0;1853,,,0,0;2073
08-mai-18,01-juin-18,4,1,194,0;1759,,,0,0;1978
