Date;FlowCode;ProductCode;LocationCode;Volume
24/05/2013;6;1;1;35364
31/05/2013;6;1;1;36498
07/06/2013;6;1;1;35635
14/06/2013;6;1;1;38053
21/06/2013;6;1;1;38511
28/06/2013;6;1;1;39129
05/07/2013;6;1;1;41817
12/07/2013;6;1;1;41025
19/07/2013;6;1;1;41512
26/07/2013;6;1;1;41762
02/08/2013;6;1;1;40248
09/08/2013;6;1;1;42612
16/08/2013;6;1;1;42515
23/08/2013;6;1;1;41983
30/08/2013;6;1;1;43084
06/09/2013;6;1;1;42658
13/09/2013;6;1;1;42922
20/09/2013;6;1;1;42285
27/09/2013;6;1;1;41547
04/10/2013;6;1;1;40034
11/10/2013;6;1;1;39218
18/10/2013;6;1;1;39633
25/10/2013;6;1;1;39099
01/11/2013;6;1;1;37808
08/11/2013;6;1;1;37188
15/11/2013;6;1;1;36279
22/11/2013;6;1;1;34646
29/11/2013;6;1;1;36139
06/12/2013;6;1;1;37685
13/12/2013;6;1;1;36450
20/12/2013;6;1;1;34747
27/12/2013;6;1;1;35312
03/01/2014;6;1;1;37585
10/01/2014;6;1;1;35129
17/01/2014;6;1;1;33382
24/01/2014;6;1;1;29538
31/01/2014;6;1;1;27493
07/02/2014;6;1;1;27410
14/02/2014;6;1;1;27544
21/02/2014;6;1;1;27492
28/02/2014;6;1;1;28788
07/03/2014;6;1;1;28596
14/03/2014;6;1;1;29151
21/03/2014;6;1;1;31264
28/03/2014;6;1;1;30561
04/04/2014;6;1;1;32186
11/04/2014;6;1;1;32204
18/04/2014;6;1;1;31993
25/04/2014;6;1;1;33649
02/05/2014;6;1;1;32297
09/05/2014;6;1;1;31452
16/05/2014;6;1;1;32196
23/05/2014;6;1;1;32588
30/05/2014;6;1;1;33255
06/06/2014;6;1;1;34790
13/06/2014;6;1;1;35159
20/06/2014;6;1;1;36688
27/06/2014;6;1;1;37075
04/07/2014;6;1;1;36933
11/07/2014;6;1;1;38943
18/07/2014;6;1;1;39574
25/07/2014;6;1;1;41260
01/08/2014;6;1;1;41676
08/08/2014;6;1;1;40344
15/08/2014;6;1;1;40772
22/08/2014;6;1;1;39783
29/08/2014;6;1;1;40247
05/09/2014;6;1;1;41342
12/09/2014;6;1;1;41798
19/09/2014;6;1;1;41273
26/09/2014;6;1;1;42109
03/10/2014;6;1;1;42493
10/10/2014;6;1;1;43074
17/10/2014;6;1;1;43766
24/10/2014;6;1;1;41287
31/10/2014;6;1;1;41481
07/11/2014;6;1;1;40058
14/11/2014;6;1;1;37477
21/11/2014;6;1;1;36115
28/11/2014;6;1;1;36211
05/12/2014;6;1;1;37487
12/12/2014;6;1;1;36137
19/12/2014;6;1;1;34879
26/12/2014;6;1;1;35810
02/01/2015;6;1;1;38694
09/01/2015;6;1;1;39833
16/01/2015;6;1;1;37655
23/01/2015;6;1;1;37448
30/01/2015;6;1;1;39283
06/02/2015;6;1;1;36810
13/02/2015;6;1;1;35109
20/02/2015;6;1;1;31842
27/02/2015;6;1;1;28748
06/03/2015;6;1;1;29068
13/03/2015;6;1;1;27785
20/03/2015;6;1;1;27370
27/03/2015;6;1;1;27686
03/04/2015;6;1;1;29275
10/04/2015;6;1;1;30198
17/04/2015;6;1;1;30241
24/04/2015;6;1;1;32749
01/05/2015;6;1;1;34393
08/05/2015;6;1;1;35717
15/05/2015;6;1;1;38101
22/05/2015;6;1;1;38341
29/05/2015;6;1;1;39829
05/06/2015;6;1;1;40759
12/06/2015;6;1;1;40749
19/06/2015;6;1;1;43284
26/06/2015;6;1;1;44534
03/07/2015;6;1;1;46539
10/07/2015;6;1;1;49248
17/07/2015;6;1;1;49298
24/07/2015;6;1;1;51721
31/07/2015;6;1;1;51123
07/08/2015;6;1;1;53837
14/08/2015;6;1;1;54632
21/08/2015;6;1;1;54672
28/08/2015;6;1;1;57462
04/09/2015;6;1;1;57954
11/09/2015;6;1;1;57687
18/09/2015;6;1;1;58991
25/09/2015;6;1;1;58567
02/10/2015;6;1;1;58915
09/10/2015;6;1;1;59906
16/10/2015;6;1;1;60508
23/10/2015;6;1;1;58707
30/10/2015;6;1;1;58596
06/11/2015;6;1;1;61101
13/11/2015;6;1;1;61019
20/11/2015;6;1;1;61158
27/11/2015;6;1;1;63300
04/12/2015;6;1;1;63040
11/12/2015;6;1;1;64748
18/12/2015;6;1;1;63154
25/12/2015;6;1;1;63309
01/01/2016;6;1;1;64188
08/01/2016;6;1;1;64866
15/01/2016;6;1;1;65060
22/01/2016;6;1;1;61349
29/01/2016;6;1;1;60243
05/02/2016;6;1;1;62324
12/02/2016;6;1;1;60190
19/02/2016;6;1;1;59942
26/02/2016;6;1;1;60204
04/03/2016;6;1;1;59399
11/03/2016;6;1;1;58136
18/03/2016;6;1;1;56642
25/03/2016;6;1;1;56452
01/04/2016;6;1;1;53440
08/04/2016;6;1;1;55249
15/04/2016;6;1;1;55591
22/04/2016;6;1;1;55881
29/04/2016;6;1;1;56335
06/05/2016;6;1;1;55188
13/05/2016;6;1;1;54662
20/05/2016;6;1;1;55940
27/05/2016;6;1;1;54875
03/06/2016;6;1;1;55843
10/06/2016;6;1;1;57138
17/06/2016;6;1;1;57834
24/06/2016;6;1;1;57934
01/07/2016;6;1;1;58004
08/07/2016;6;1;1;59176
15/07/2016;6;1;1;60757
22/07/2016;6;1;1;59251
29/07/2016;6;1;1;58175
05/08/2016;6;1;1;60720
12/08/2016;6;1;1;61919
19/08/2016;6;1;1;61846
26/08/2016;6;1;1;63491
02/09/2016;6;1;1;63077
09/09/2016;6;1;1;66589
16/09/2016;6;1;1;66317
23/09/2016;6;1;1;66055
30/09/2016;6;1;1;64354
07/10/2016;6;1;1;67073
14/10/2016;6;1;1;66391
21/10/2016;6;1;1;64764
28/10/2016;6;1;1;65721
04/11/2016;6;1;1;64801
11/11/2016;6;1;1;64939
18/11/2016;6;1;1;65209
25/11/2016;6;1;1;66779
02/12/2016;6;1;1;66808
09/12/2016;6;1;1;67697
16/12/2016;6;1;1;65639
23/12/2016;6;1;1;66710
30/12/2016;6;1;1;68014
06/01/2017;6;1;1;66909
13/01/2017;6;1;1;65749
20/01/2017;6;1;1;67141
27/01/2017;6;1;1;66705
03/02/2017;6;1;1;68212
10/02/2017;6;1;1;65826
17/02/2017;6;1;1;63458
24/02/2017;6;1;1;63775
03/03/2017;6;1;1;61724
10/03/2017;6;1;1;58627
17/03/2017;6;1;1;57273
24/03/2017;6;1;1;55861
31/03/2017;6;1;1;52489
07/04/2017;6;1;1;53430
14/04/2017;6;1;1;51897
21/04/2017;6;1;1;53774
28/04/2017;6;1;1;54109
05/05/2017;6;1;1;54034
12/05/2017;6;1;1;54086
19/05/2017;6;1;1;53739
26/05/2017;6;1;1;54401
02/06/2017;6;1;1;54742
09/06/2017;6;1;1;54099
16/06/2017;6;1;1;56003
23/06/2017;6;1;1;54851
30/06/2017;6;1;1;54339
07/07/2017;6;1;1;56668
14/07/2017;6;1;1;54708
21/07/2017;6;1;1;54632
28/07/2017;6;1;1;54122
04/08/2017;6;1;1;55086
11/08/2017;6;1;1;53339
18/08/2017;6;1;1;54248
25/08/2017;6;1;1;53669
01/09/2017;6;1;1;51678
08/09/2017;6;1;1;49232
15/09/2017;6;1;1;47953
22/09/2017;6;1;1;48017
29/09/2017;6;1;1;45822
06/10/2017;6;1;1;47729
13/10/2017;6;1;1;46130
20/10/2017;6;1;1;45352
27/10/2017;6;1;1;46579
03/11/2017;6;1;1;46069
10/11/2017;6;1;1;47384
17/11/2017;6;1;1;49842
24/11/2017;6;1;1;49648
01/12/2017;6;1;1;49773
08/12/2017;6;1;1;49047
15/12/2017;6;1;1;49858
22/12/2017;6;1;1;50235
29/12/2017;6;1;1;51192
05/01/2018;6;1;1;49650
12/01/2018;6;1;1;46312
19/01/2018;6;1;1;44028
26/01/2018;6;1;1;44928
02/02/2018;6;1;1;47101
09/02/2018;6;1;1;46718
16/02/2018;6;1;1;48539
23/02/2018;6;1;1;47336
02/03/2018;6;1;1;47488
09/03/2018;6;1;1;47254
16/03/2018;6;1;1;44933
23/03/2018;6;1;1;42180
30/03/2018;6;1;1;42009
06/04/2018;6;1;1;40073
13/04/2018;6;1;1;37682
02/12/2011;6;1;7;32437
09/12/2011;6;1;7;32265
16/12/2011;6;1;7;32149
23/12/2011;6;1;7;31132
30/12/2011;6;1;7;30100
06/01/2012;6;1;7;30965
13/01/2012;6;1;7;29988
20/01/2012;6;1;7;29895
27/01/2012;6;1;7;28150
03/02/2012;6;1;7;28034
10/02/2012;6;1;7;27091
17/02/2012;6;1;7;27983
24/02/2012;6;1;7;27044
02/03/2012;6;1;7;26228
09/03/2012;6;1;7;25301
16/03/2012;6;1;7;26245
23/03/2012;6;1;7;26710
30/03/2012;6;1;7;26849
06/04/2012;6;1;7;26238
13/04/2012;6;1;7;26270
20/04/2012;6;1;7;27228
27/04/2012;6;1;7;25175
04/05/2012;6;1;7;23932
11/05/2012;6;1;7;24036
18/05/2012;6;1;7;22981
25/05/2012;6;1;7;21964
01/06/2012;6;1;7;21836
08/06/2012;6;1;7;21257
15/06/2012;6;1;7;21360
22/06/2012;6;1;7;21541
29/06/2012;6;1;7;20043
06/07/2012;6;1;7;21664
13/07/2012;6;1;7;21873
20/07/2012;6;1;7;22304
27/07/2012;6;1;7;22616
03/08/2012;6;1;7;22433
10/08/2012;6;1;7;23226
17/08/2012;6;1;7;23578
24/08/2012;6;1;7;23948
31/08/2012;6;1;7;24129
07/09/2012;6;1;7;24726
14/09/2012;6;1;7;23736
21/09/2012;6;1;7;23064
28/09/2012;6;1;7;22135
05/10/2012;6;1;7;20441
12/10/2012;6;1;7;19289
19/10/2012;6;1;7;20230
26/10/2012;6;1;7;20428
02/11/2012;6;1;7;20540
09/11/2012;6;1;7;19305
16/11/2012;6;1;7;19327
23/11/2012;6;1;7;20853
30/11/2012;6;1;7;20408
07/12/2012;6;1;7;22512
14/12/2012;6;1;7;23519
21/12/2012;6;1;7;22368
28/12/2012;6;1;7;23813
04/01/2013;6;1;7;23688
11/01/2013;6;1;7;24418
18/01/2013;6;1;7;24241
25/01/2013;6;1;7;23820
01/02/2013;6;1;7;23464
08/02/2013;6;1;7;22114
15/02/2013;6;1;7;21583
22/02/2013;6;1;7;20414
01/03/2013;6;1;7;20157
08/03/2013;6;1;7;19674
15/03/2013;6;1;7;19107
22/03/2013;6;1;7;17862
29/03/2013;6;1;7;17699
05/04/2013;6;1;7;17586
12/04/2013;6;1;7;18598
19/04/2013;6;1;7;19022
26/04/2013;6;1;7;18485
03/05/2013;6;1;7;19452
10/05/2013;6;1;7;18224
17/05/2013;6;1;7;17044
24/05/2013;6;1;7;17392
31/05/2013;6;1;7;18261
07/06/2013;6;1;7;18935
14/06/2013;6;1;7;19639
21/06/2013;6;1;7;20603
28/06/2013;6;1;7;22094
05/07/2013;6;1;7;23871
12/07/2013;6;1;7;24350
19/07/2013;6;1;7;23707
26/07/2013;6;1;7;23526
02/08/2013;6;1;7;22776
09/08/2013;6;1;7;24610
16/08/2013;6;1;7;25505
