TradeDate;ContractDate;PriceCode;OptionTypeCode;StrikePrice;SettlementPrice;HighPrice;LowPrice;Volume;Previous
04-mai-18;01-juin-18;4;1;195;0,1696;;;0;0,1466
04-mai-18;01-juin-18;4;1;198;0,1422;;;0;0,1207
04-mai-18;01-juin-18;4;1;200;0,1247;;;0;0,1046
04-mai-18;01-juin-18;4;1;201;0,1163;;;0;0,097
04-mai-18;01-juin-18;4;1;203;0,1;0,0966;;0;0,0825
04-mai-18;01-juin-18;4;1;204;0,0923;0,0889;;0;0,0758
04-mai-18;01-juin-18;4;1;205;0,0849;0,0814;;0;0,0693
04-mai-18;01-juin-18;4;1;206;0,0778;0,0818;;0;0,0632
04-mai-18;01-juin-18;4;1;207;0,0709;0,0747;;0;0,0574
04-mai-18;01-juin-18;4;1;208;0,0645;0,068;;0;0,0519
04-mai-18;01-juin-18;4;1;210;0,0527;0,0557;;0;0,0421
04-mai-18;01-juin-18;4;1;211;0,0473;0,0501;;0;0,0378
04-mai-18;01-juin-18;4;1;212;0,0424;0,0448;;0;0,0337
04-mai-18;01-juin-18;4;1;214;0,0336;0,0354;;0;0,0266
04-mai-18;01-juin-18;4;1;215;0,0297;0,0312;;0;0,0235
04-mai-18;01-juin-18;4;1;217;0,023;0,0237;;0;0,0182
04-mai-18;01-juin-18;4;1;218;0,0201;0,0205;;0;0,016
04-mai-18;01-juin-18;4;1;220;0,0153;0,015;;0;0,0122
04-mai-18;01-juin-18;4;1;221;0,0133;0,0127;;0;0,0106
04-mai-18;01-juin-18;4;1;222;0,0114;0,0107;;0;0,0092
04-mai-18;01-juin-18;4;1;223;0,0099;0,009;;0;0,0079
04-mai-18;01-juin-18;4;1;224;0,0084;;;0;0,0068
04-mai-18;01-juin-18;4;1;225;0,0072;;;0;0,0059
04-mai-18;01-juin-18;4;1;226;0,0061;;;0;0,005
04-mai-18;01-juin-18;4;1;227;0,0052;;;0;0,0043
04-mai-18;01-juin-18;4;1;228;0,0044;;;0;0,0037
04-mai-18;01-juin-18;4;1;230;0,0032;0,0035;0,003;2;0,0027
04-mai-18;01-juin-18;4;1;231;0,0027;;;0;0,0023
04-mai-18;01-juin-18;4;1;240;0,0005;;;0;0,0005
04-mai-18;01-juin-18;4;2;165;0,0001;;;0;0,0002
04-mai-18;01-juin-18;4;2;170;0,0003;;;0;0,0005
04-mai-18;01-juin-18;4;2;171;0,0003;;;0;0,0005
04-mai-18;01-juin-18;4;2;172;0,0003;;;0;0,0006
04-mai-18;01-juin-18;4;2;173;0,0004;;;0;0,0007
04-mai-18;01-juin-18;4;2;175;0,0005;0,0012;;0;0,0009
04-mai-18;01-juin-18;4;2;176;0,0006;;;0;0,001
04-mai-18;01-juin-18;4;2;177;0,0006;;;0;0,0011
04-mai-18;01-juin-18;4;2;178;0,0007;;;0;0,0012
04-mai-18;01-juin-18;4;2;179;0,0008;;;0;0,0014
04-mai-18;01-juin-18;4;2;180;0,0009;;;0;0,0016
04-mai-18;01-juin-18;4;2;182;0,0012;;;0;0,002
04-mai-18;01-juin-18;4;2;183;0,0013;;;0;0,0022
04-mai-18;01-juin-18;4;2;184;0,0015;;;0;0,0025
04-mai-18;01-juin-18;4;2;185;0,0017;;;0;0,0028
04-mai-18;01-juin-18;4;2;186;0,0019;;;0;0,0032
04-mai-18;01-juin-18;4;2;190;0,0031;;;0;0,005
04-mai-18;01-juin-18;4;2;191;0,0035;;;0;0,0057
04-mai-18;01-juin-18;4;2;192;0,0039;;0,0063;0;0,0064
04-mai-18;01-juin-18;4;2;193;0,0044;;0,0067;0;0,0072
04-mai-18;01-juin-18;4;2;194;0,005;;0,0073;0;0,0082
04-mai-18;01-juin-18;4;2;195;0,0057;;0,0055;0;0,0092
04-mai-18;01-juin-18;4;2;196;0,0065;;0,0083;0;0,0104
04-mai-18;01-juin-18;4;2;197;0,0074;;0,0089;0;0,0118
04-mai-18;01-juin-18;4;2;198;0,0084;;0,0097;0;0,0133
04-mai-18;01-juin-18;4;2;199;0,0095;;0,0107;0;0,0152
04-mai-18;01-juin-18;4;2;200;0,0108;0,0137;0,0097;60;0,0172
04-mai-18;01-juin-18;4;2;201;0,0124;;0,0132;0;0,0196
04-mai-18;01-juin-18;4;2;202;0,0141;0,0155;0,0148;1;0,0222
04-mai-18;01-juin-18;4;2;203;0,0161;;0,0165;0;0,0251
04-mai-18;01-juin-18;4;2;204;0,0184;;0,0186;0;0,0283
04-mai-18;01-juin-18;4;2;205;0,021;0,021;0,0209;1;0,0318
04-mai-18;01-juin-18;4;2;207;0,027;;0,0265;0;0,0399
04-mai-18;01-juin-18;4;2;208;0,0305;;0,0298;0;0,0445
04-mai-18;01-juin-18;4;2;209;0,0344;0,0332;0,033;3;0,0494
04-mai-18;01-juin-18;4;2;210;0,0387;;0,0374;0;0,0546
04-mai-18;01-juin-18;4;2;211;0,0433;;0,0418;0;0,0602
04-mai-18;01-juin-18;4;2;212;0,0484;0,0525;0,0465;1;0,0662
04-mai-18;01-juil-18;1;1;25;44,58;;;0;43,26
04-mai-18;01-juil-18;1;1;30;39,58;;;0;38,26
04-mai-18;01-juil-18;1;1;32;37,58;;;0;36,26
04-mai-18;01-juil-18;1;1;35;34,58;;;0;33,26
04-mai-18;01-juil-18;1;1;37;32,58;;;0;31,26
04-mai-18;01-juil-18;1;1;45;24,58;;;0;23,26
04-mai-18;01-juil-18;1;1;46,5;23,08;;21,59;0;21,76
04-mai-18;01-juil-18;1;1;47,5;22,08;;;0;20,76
04-mai-18;01-juil-18;1;1;48;21,58;;20,09;0;20,26
04-mai-18;01-juil-18;1;1;48,5;21,08;20,08;19,7;0;19,77
04-mai-18;01-juil-18;1;1;49;20,58;;;0;19,27
04-mai-18;01-juil-18;1;1;50;19,58;19,73;18,2;0;18,27
04-mai-18;01-juil-18;1;1;50,5;19,09;18,65;;0;17,77
04-mai-18;01-juil-18;1;1;51;18,59;18,72;17,07;0;17,28
04-mai-18;01-juil-18;1;1;51,5;18,09;18,22;16,59;0;16,78
04-mai-18;01-juil-18;1;1;52;17,59;17,54;16,09;0;16,29
04-mai-18;01-juil-18;1;1;52,5;17,09;17,22;15,58;0;15,79
04-mai-18;01-juil-18;1;1;53;16,6;16,73;15,1;0;15,3
04-mai-18;01-juil-18;1;1;53,5;16,1;16,23;14,59;0;14,8
04-mai-18;01-juil-18;1;1;54;15,61;15,72;14,11;0;14,31
04-mai-18;01-juil-18;1;1;54,5;15,11;15,24;13,61;0;13,81
04-mai-18;01-juil-18;1;1;55;14,62;14,74;13,13;0;13,32
04-mai-18;01-juil-18;1;1;55,5;14,12;14,25;12,63;0;12,83
04-mai-18;01-juil-18;1;1;56;13,63;13,76;12,14;0;12,34
04-mai-18;01-juil-18;1;1;56,5;13,14;13,27;11,64;0;11,85
04-mai-18;01-juil-18;1;1;57;12,65;12,78;11,14;88;11,37
04-mai-18;01-juil-18;1;1;57,5;12,16;12,29;10,67;0;10,88
04-mai-18;01-juil-18;1;1;58;11,67;11,82;10,18;0;10,4
04-mai-18;01-juil-18;1;1;58,5;11,18;11,33;9,7;0;9,92
04-mai-18;01-juil-18;1;1;59;10,7;10,85;9,22;0;9,45
04-mai-18;01-juil-18;1;1;59,5;10,22;10,37;8,75;0;8,98
04-mai-18;01-juil-18;1;1;60;9,74;9,93;8,28;0;8,51
04-mai-18;01-juil-18;1;1;60,5;9,26;9,45;7,82;0;8,05
04-mai-18;01-juil-18;1;1;61;8,79;8,98;7,36;57;7,59
04-mai-18;01-juil-18;1;1;61,5;8,33;8,51;6,92;0;7,14
04-mai-18;01-juil-18;1;1;62;7,87;8,05;6,48;0;6,69
04-mai-18;01-juil-18;1;1;62,5;7,41;7,6;6,04;0;6,26
04-mai-18;01-juil-18;1;1;63;6,96;7,15;5,63;6;5,84
04-mai-18;01-juil-18;1;1;63,5;6,52;6,71;5,22;0;5,42
04-mai-18;01-juil-18;1;1;64;6,09;6,28;4,82;16;5,02
04-mai-18;01-juil-18;1;1;64,5;5,67;5,86;4,44;1;4,64
04-mai-18;01-juil-18;1;1;65;5,27;5,45;4,08;151;4,26
04-mai-18;01-juil-18;1;1;65,5;4,87;5,05;3,72;11;3,91
04-mai-18;01-juil-18;1;1;66;4,49;4,66;3,39;67;3,57
04-mai-18;01-juil-18;1;1;66,5;4,13;4,29;3,08;25;3,25
04-mai-18;01-juil-18;1;1;67;3,78;3,97;2,78;53;2,94
04-mai-18;01-juil-18;1;1;67,5;3,44;3,63;2,5;9;2,66
04-mai-18;01-juil-18;1;1;68;3,13;3,31;2,24;110;2,39
04-mai-18;01-juil-18;1;1;68,5;2,83;3,01;2,01;609;2,13
04-mai-18;01-juil-18;1;1;69;2,55;2,73;1,79;384;1,9
04-mai-18;01-juil-18;1;1;69,5;2,29;2,47;1,59;104;1,7
04-mai-18;01-juil-18;1;1;70;2,06;2,22;1,4;908;1,5
04-mai-18;01-juil-18;1;1;70,5;1,83;1,99;1,24;239;1,33
04-mai-18;01-juil-18;1;1;71;1,63;1,78;1,09;391;1,17
04-mai-18;01-juil-18;1;1;71,5;1,45;1,59;0,95;125;1,03
04-mai-18;01-juil-18;1;1;72;1,28;1,41;0,84;556;0,91
04-mai-18;01-juil-18;1;1;72,5;1,13;1,26;0,74;848;0,8
04-mai-18;01-juil-18;1;1;73;1;1,11;0,65;264;0,7
04-mai-18;01-juil-18;1;1;73,5;0,88;0,98;0,57;42;0,61
04-mai-18;01-juil-18;1;1;74;0,77;0,87;0,5;264;0,54
04-mai-18;01-juil-18;1;1;74,5;0,68;0,76;0,44;177;0,47
04-mai-18;01-juil-18;1;1;75;0,59;0,67;0,39;2093;0,42
04-mai-18;01-juil-18;1;1;75,5;0,52;0,59;0,35;74;0,37
04-mai-18;01-juil-18;1;1;76;0,46;0,53;0,3;274;0,32
04-mai-18;01-juil-18;1;1;76,5;0,4;0,46;0,26;26;0,29
04-mai-18;01-juil-18;1;1;77;0,35;0,4;0,23;251;0,25
04-mai-18;01-juil-18;1;1;77,5;0,31;0,36;0,21;42;0,22
04-mai-18;01-juil-18;1;1;78;0,27;0,31;0,18;135;0,2
04-mai-18;01-juil-18;1;1;78,5;0,24;0,28;0,17;34;0,18
04-mai-18;01-juil-18;1;1;79;0,21;0,24;0,15;109;0,16
04-mai-18;01-juil-18;1;1;79,5;0,19;0,22;0,13;43;0,14
04-mai-18;01-juil-18;1;1;80;0,17;0,19;0,11;1645;0,13
04-mai-18;01-juil-18;1;1;80,5;0,15;0,17;0,11;248;0,11
04-mai-18;01-juil-18;1;1;81;0,13;0,15;0,1;362;0,1
04-mai-18;01-juil-18;1;1;81,5;0,12;0,13;0,12;199;0,09
04-mai-18;01-juil-18;1;1;82;0,11;0,12;0,08;153;0,09
04-mai-18;01-juil-18;1;1;82,5;0,1;0,11;0,07;151;0,08
04-mai-18;01-juil-18;1;1;83;0,09;0,1;0,07;80;0,07
04-mai-18;01-juil-18;1;1;83,5;0,08;0,09;0,06;11;0,06
04-mai-18;01-juil-18;1;1;84;0,08;0,08;0,07;164;0,06
04-mai-18;01-juil-18;1;1;84,5;0,07;0,08;0,05;7;0,05
04-mai-18;01-juil-18;1;1;85;0,06;0,06;0,05;58;0,05
04-mai-18;01-juil-18;1;1;85,5;0,06;0,06;0,04;172;0,05
04-mai-18;01-juil-18;1;1;86;0,05;0,05;;0;0,04
04-mai-18;01-juil-18;1;1;86,5;0,05;0,05;0,04;2;0,04
04-mai-18;01-juil-18;1;1;87;0,04;;;0;0,04
04-mai-18;01-juil-18;1;1;87,5;0,04;0,04;0,03;151;0,03
04-mai-18;01-juil-18;1;1;88;0,04;0,03;0,03;2;0,03
04-mai-18;01-juil-18;1;1;88,5;0,03;;;0;0,03
04-mai-18;01-juil-18;1;1;89;0,03;0,03;0,03;70;0,03
04-mai-18;01-juil-18;1;1;89,5;0,03;;;0;0,02
04-mai-18;01-juil-18;1;1;90;0,03;0,03;0,02;202;0,02
04-mai-18;01-juil-18;1;1;90,5;0,02;0,02;0,02;151;0,02
04-mai-18;01-juil-18;1;1;91;0,02;0,02;0,02;442;0,02
04-mai-18;01-juil-18;1;1;91,5;0,02;0,02;0,02;17;0,02
04-mai-18;01-juil-18;1;1;92;0,02;0,02;0,02;15;0,01
04-mai-18;01-juil-18;1;1;92,5;0,02;;;0;0,01
04-mai-18;01-juil-18;1;1;93;0,02;;;0;0,01
04-mai-18;01-juil-18;1;1;93,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;1;94;0,01;0,02;0,01;7;0,01
04-mai-18;01-juil-18;1;1;94,5;0,01;0,01;0,01;4;0,01
04-mai-18;01-juil-18;1;1;95;0,01;0,01;0,01;10;0,01
04-mai-18;01-juil-18;1;1;95,5;0,01;0,01;0,01;1;0,01
04-mai-18;01-juil-18;1;1;96;0,01;0,01;0,01;10;0,01
04-mai-18;01-juil-18;1;1;96,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;1;97;0,01;;;0;0,01
04-mai-18;01-juil-18;1;1;97,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;1;98;0,01;;;0;0,01
04-mai-18;01-juil-18;1;1;98,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;1;99;0,01;;;0;0,01
04-mai-18;01-juil-18;1;1;99,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;1;100;0,01;;;0;0,01
04-mai-18;01-juil-18;1;1;100,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;1;101;0,01;;;0;0,01
04-mai-18;01-juil-18;1;1;102,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;1;103;0,01;;;0;0,01
04-mai-18;01-juil-18;1;1;104;0,01;;;0;0,01
04-mai-18;01-juil-18;1;1;105;0,01;;;0;0,01
04-mai-18;01-juil-18;1;1;105,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;1;110;0,01;;;0;0,01
04-mai-18;01-juil-18;1;1;119;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;27;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;28;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;29;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;30;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;32;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;33;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;34;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;34,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;35;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;35,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;36;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;36,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;37;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;37,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;38;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;38,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;39;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;39,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;40;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;40,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;41;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;41,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;42;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;42,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;43;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;43,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;44;0,01;0,01;0,01;2;0,01
04-mai-18;01-juil-18;1;2;44,5;0,01;;;0;0,01
04-mai-18;01-juil-18;1;2;45;0,01;0,01;0,01;1;0,01
04-mai-18;01-juil-18;1;2;45,5;0,01;0,01;0,01;2;0,01
04-mai-18;01-juil-18;1;2;46;0,01;0,01;0,01;2;0,01
04-mai-18;01-juil-18;1;2;46,5;0,01;;;0;0,02
04-mai-18;01-juil-18;1;2;47;0,01;;;2;0,02
04-mai-18;01-juil-18;1;2;47,5;0,01;;;0;0,02
04-mai-18;01-juil-18;1;2;48;0,02;;;8;0,02
04-mai-18;01-juil-18;1;2;48,5;0,02;;;0;0,02
04-mai-18;01-juil-18;1;2;49;0,02;0,02;0,02;6;0,02
04-mai-18;01-juil-18;1;2;49,5;0,02;0,02;0,02;22;0,03
04-mai-18;01-juil-18;1;2;50;0,02;0,02;0,02;385;0,03
04-mai-18;01-juil-18;1;2;50,5;0,02;0,03;0,02;32;0,03
04-mai-18;01-juil-18;1;2;51;0,02;0,03;0,03;7;0,04
04-mai-18;01-juil-18;1;2;51,5;0,03;0,03;0,03;20;0,04
04-mai-18;01-juil-18;1;2;52;0,03;0,03;0,03;7;0,04
04-mai-18;01-juil-18;1;2;52,5;0,03;0,04;0,04;2;0,05
04-mai-18;01-juil-18;1;2;53;0,04;0,04;0,04;6;0,05
04-mai-18;01-juil-18;1;2;53,5;0,04;0,05;0,05;7;0,06
04-mai-18;01-juil-18;1;2;54;0,04;0,06;0,05;51;0,06
04-mai-18;01-juil-18;1;2;54,5;0,05;0,06;0,05;21;0,07
04-mai-18;01-juil-18;1;2;55;0,05;0,07;0,05;240;0,08
04-mai-18;01-juil-18;1;2;55,5;0,06;0,07;0,06;24;0,09
04-mai-18;01-juil-18;1;2;56;0,07;0,08;0,07;210;0,1
04-mai-18;01-juil-18;1;2;56,5;0,08;0,1;0,08;23;0,11
04-mai-18;01-juil-18;1;2;57;0,08;0,12;0,08;185;0,12
04-mai-18;01-juil-18;1;2;57,5;0,09;0,13;0,09;509;0,14
04-mai-18;01-juil-18;1;2;58;0,11;0,15;0,1;372;0,16
04-mai-18;01-juil-18;1;2;58,5;0,12;0,15;0,12;39;0,18
04-mai-18;01-juil-18;1;2;59;0,13;0,22;0,13;471;0,2
04-mai-18;01-juil-18;1;2;59,5;0,15;0,21;0,14;26;0,23
04-mai-18;01-juil-18;1;2;60;0,17;0,26;0,17;1079;0,26
04-mai-18;01-juil-18;1;2;60,5;0,2;0,29;0,19;46;0,3
04-mai-18;01-juil-18;1;2;61;0,23;0,34;0,22;234;0,34
04-mai-18;01-juil-18;1;2;61,5;0,26;0,37;0,26;66;0,39
04-mai-18;01-juil-18;1;2;62;0,3;0,47;0,29;467;0,45
04-mai-18;01-juil-18;1;2;62,5;0,34;0,52;0,33;474;0,51
04-mai-18;01-juil-18;1;2;63;0,39;0,61;0,38;862;0,59
04-mai-18;01-juil-18;1;2;63,5;0,45;0,7;0,45;372;0,67
04-mai-18;01-juil-18;1;2;64;0,52;0,8;0,51;618;0,77
04-mai-18;01-juil-18;1;2;64,5;0,6;0,92;0,6;192;0,88
04-mai-18;01-juil-18;1;2;65;0,7;1,05;0,68;1081;1,01
04-mai-18;01-juil-18;1;2;65,5;0,8;1,2;0,79;67;1,15
04-mai-18;01-juil-18;1;2;66;0,92;1,37;0,91;593;1,31
04-mai-18;01-juil-18;1;2;66,5;1,05;1,56;1,04;378;1,49
04-mai-18;01-juil-18;1;2;67;1,2;1,76;1,18;329;1,68
04-mai-18;01-juil-18;1;2;67,5;1,37;1,98;1,34;298;1,9
04-mai-18;01-juil-18;1;2;68;1,55;2,22;1,52;133;2,13
04-mai-18;01-juil-18;1;2;68,5;1,75;2,48;1,72;296;2,37
04-mai-18;01-juil-18;1;2;69;1,97;2,75;1,93;136;2,64
04-mai-18;01-juil-18;1;2;69,5;2,21;3,04;2,17;133;2,93
04-mai-18;01-juil-18;1;2;70;2,48;3,36;2,43;269;3,24
04-mai-18;01-juil-18;1;2;70,5;2,75;3,69;2,7;10;3,57
04-mai-18;01-juil-18;1;2;71;3,05;4,04;2,99;86;3,91
04-mai-18;01-juil-18;1;2;71,5;3,36;4,41;3,3;20;4,27
04-mai-18;01-juil-18;1;2;72;3,7;4,79;3,62;14;4,64
04-mai-18;01-juil-18;1;2;72,5;4,05;5,19;3,99;1;5,03
04-mai-18;01-juil-18;1;2;73;4,41;5,6;4,35;11;5,43
04-mai-18;01-juil-18;1;2;73,5;4,79;6,02;4,72;5;5,84
04-mai-18;01-juil-18;1;2;74;5,18;6,45;5,11;0;6,27
04-mai-18;01-juil-18;1;2;75;6;7,33;5,91;0;7,15
04-mai-18;01-juil-18;1;2;75,5;6,43;7,79;6,33;0;7,6
04-mai-18;01-juil-18;1;2;79;9,62;11,12;9,47;0;10,88
04-mai-18;01-juil-18;3;1;151;0,6383;;;0;0,5972
04-mai-18;01-juil-18;3;1;166;0,4883;;;0;0,4475
04-mai-18;01-juil-18;3;1;167;0,4784;;;0;0,4375
04-mai-18;01-juil-18;3;1;170;0,4485;;;0;0,4079
04-mai-18;01-juil-18;3;1;172;0,4287;;;0;0,3883
04-mai-18;01-juil-18;3;1;180;0,3504;;;0;0,3109
04-mai-18;01-juil-18;3;1;185;0,3024;;;0;0,264
04-mai-18;01-juil-18;3;1;187;0,2835;;;0;0,2457
04-mai-18;01-juil-18;3;1;189;0,2649;;;0;0,2277
04-mai-18;01-juil-18;3;1;190;0,2557;;;0;0,2189
04-mai-18;01-juil-18;3;1;196;0,2021;;;0;0,1682
04-mai-18;01-juil-18;3;1;197;0,1935;;;0;0,1602
04-mai-18;01-juil-18;3;1;198;0,1851;;;0;0,1524
04-mai-18;01-juil-18;3;1;199;0,1768;;;0;0,1447
04-mai-18;01-juil-18;3;1;200;0,1687;;;0;0,1373
04-mai-18;01-juil-18;3;1;202;0,153;;;0;0,123
04-mai-18;01-juil-18;3;1;204;0,1379;;;0;0,1097
04-mai-18;01-juil-18;3;1;205;0,1307;;;0;0,1034
04-mai-18;01-juil-18;3;1;206;0,1236;;;0;0,0973
04-mai-18;01-juil-18;3;1;208;0,1101;0,11;;0;0,0859
04-mai-18;01-juil-18;3;1;209;0,1037;0,1035;;0;0,0805
04-mai-18;01-juil-18;3;1;210;0,0974;0,098;;0;0,0754
04-mai-18;01-juil-18;3;1;212;0,0858;0,0865;;0;0,0659
04-mai-18;01-juil-18;3;1;213;0,0804;0,0805;;0;0,0614
04-mai-18;01-juil-18;3;1;214;0,0752;0,0755;;0;0,0573
04-mai-18;01-juil-18;3;1;215;0,0703;0,0709;;0;0,0533
04-mai-18;01-juil-18;3;1;217;0,0612;0,061;;0;0,046
04-mai-18;01-juil-18;3;1;220;0,0493;0,0485;;0;0,0365
04-mai-18;01-juil-18;3;1;223;0,0393;0,0385;;0;0,0287
04-mai-18;01-juil-18;3;1;224;0,0363;0,035;;0;0,0265
04-mai-18;01-juil-18;3;1;225;0,0336;0,0325;;0;0,0243
04-mai-18;01-juil-18;3;1;228;0,0263;0,0245;;1;0,0188
04-mai-18;01-juil-18;3;1;230;0,0222;0,02;;0;0,0158
04-mai-18;01-juil-18;3;1;238;0,0108;0,0079;;0;0,0075
04-mai-18;01-juil-18;3;1;239;0,0098;0,0069;;0;0,0068
04-mai-18;01-juil-18;3;1;240;0,0089;0,008;0,008;5;
04-mai-18;01-juil-18;3;2;145;0,0001;;;0;0,0001
04-mai-18;01-juil-18;3;2;160;0,0002;;;0;0,0003
04-mai-18;01-juil-18;3;2;173;0,0011;;;0;0,0019
04-mai-18;01-juil-18;3;2;180;0,0027;;;0;0,0043
04-mai-18;01-juil-18;3;2;185;0,0047;;;0;0,0073
04-mai-18;01-juil-18;3;2;190;0,0079;0,0075;0,0075;5;0,0121
04-mai-18;01-juil-18;3;2;191;0,0087;;0,0124;0;0,0133
04-mai-18;01-juil-18;3;2;196;0,0142;;0,0171;0;0,0213
04-mai-18;01-juil-18;3;2;198;0,0172;;0,0197;0;0,0255
04-mai-18;01-juil-18;3;2;200;0,0207;;0,0227;0;0,0303
04-mai-18;01-juil-18;3;2;204;0,0299;;0,0306;0;0,0426
04-mai-18;01-juil-18;3;2;205;0,0326;;0,0331;0;0,0463
04-mai-18;01-juil-18;3;2;207;0,0387;;0,0387;0;0,0543
04-mai-18;01-juil-18;3;2;208;0,042;;0,0418;0;0,0587
04-mai-18;01-juil-18;3;2;210;0,0492;;0,0488;0;0,0682
04-mai-18;01-juil-18;4;1;164;0,4756;;;0;0,4475
04-mai-18;01-juil-18;4;1;177;0,3475;;;0;0,3203
04-mai-18;01-juil-18;4;1;180;0,3187;;;0;0,2919
04-mai-18;01-juil-18;4;1;188;0,2446;;;0;0,2193
04-mai-18;01-juil-18;4;1;200;0,1441;;;0;0,1228
04-mai-18;01-juil-18;4;1;205;0,1085;0,1117;;0;0,0909
04-mai-18;01-juil-18;4;1;206;0,1021;0,1051;;0;0,0854
04-mai-18;01-juil-18;4;1;212;0,0694;0,071;;0;0,057
04-mai-18;01-juil-18;4;1;214;0,0605;0,0615;;0;0,0493
04-mai-18;01-juil-18;4;1;215;0,0564;0,057;;0;0,0458
04-mai-18;01-juil-18;4;1;217;0,0487;0,049;;0;0,0393
04-mai-18;01-juil-18;4;1;219;0,0419;0,042;;0;0,0335
04-mai-18;01-juil-18;4;1;220;0,0388;0,0385;0,032;1;0,0309
04-mai-18;01-juil-18;4;1;225;0,0259;0,0245;;0;0,0203
04-mai-18;01-juil-18;4;1;228;0,02;0,018;;0;0,0155
04-mai-18;01-juil-18;4;1;230;0,0168;0,019;0,0179;5;0,0129
04-mai-18;01-juil-18;4;1;235;0,0105;;;0;0,008
04-mai-18;01-juil-18;4;1;237;0,0087;;;0;0,0065
04-mai-18;01-juil-18;4;1;238;0,0079;;;0;0,0059
04-mai-18;01-juil-18;4;1;240;0,0064;;;0;0,0048
04-mai-18;01-juil-18;4;2;155;0,0001;;;0;0,0001
04-mai-18;01-juil-18;4;2;170;0,0008;;;0;0,0012
04-mai-18;01-juil-18;4;2;179;0,0032;;;0;0,0044
04-mai-18;01-juil-18;4;2;180;0,0036;;;0;0,005
04-mai-18;01-juil-18;4;2;183;0,0053;;;0;0,0071
04-mai-18;01-juil-18;4;2;185;0,0068;;;0;0,0089
04-mai-18;01-juil-18;4;2;189;0,0105;;0,0132;0;0,0135
04-mai-18;01-juil-18;4;2;190;0,0116;0,011;0,011;1;0,0149
04-mai-18;01-juil-18;4;2;193;0,0156;;0,0168;0;0,0197
04-mai-18;01-juil-18;4;2;195;0,0188;;0,0196;0;0,0235
04-mai-18;01-juil-18;4;2;197;0,0224;;0,0229;0;0,0277
04-mai-18;01-juil-18;4;2;200;0,0287;;0,0291;0;0,0355
04-mai-18;01-juil-18;4;2;203;0,0367;;0,0369;0;0,0454
04-mai-18;01-juil-18;4;2;205;0,043;;0,0432;0;0,0535
04-mai-18;01-juil-18;4;2;206;0,0466;0,047;0,0465;30;0,058
04-mai-18;01-juil-18;4;2;207;0,0505;;0,0503;0;0,0627
04-mai-18;01-juil-18;4;2;209;0,0591;;0,0583;0;0,0727
04-mai-18;01-juil-18;4;2;211;0,0687;;0,0673;0;0,0837
04-mai-18;01-juil-18;4;2;213;0,0792;;0,0771;0;0,0955
04-mai-18;01-juil-18;4;2;215;0,0907;;0,0879;0;0,1081
04-mai-18;01-août-18;1;1;45,5;23,66;;;0;22,3
04-mai-18;01-août-18;1;1;50;19,18;19,27;17,65;0;17,85
04-mai-18;01-août-18;1;1;51;18,2;18,28;16,69;0;16,86
04-mai-18;01-août-18;1;1;51,5;17,7;17,78;16,2;0;16,37
04-mai-18;01-août-18;1;1;52;17,21;17,29;15,66;0;15,88
04-mai-18;01-août-18;1;1;52,5;16,72;16,8;15,17;0;15,4
04-mai-18;01-août-18;1;1;53;16,23;16,31;14,68;0;14,91
04-mai-18;01-août-18;1;1;53,5;15,74;15,87;14,2;0;14,43
04-mai-18;01-août-18;1;1;54;15,25;15,38;13,72;0;13,95
04-mai-18;01-août-18;1;1;54,5;14,77;14,9;13,24;0;13,47
